node,pagerank_support,pagerank_oppose,pagerank_neutral,signed_positive,signed_negative,signed_attention,signed_net,signed_balance,support_rank,signed_net_rank,rank_shift_signed_minus_support,rank_shift_abs,net_support_minus_oppose_z,controversy_z,support_z,oppose_z,neutral_z,signed_attention_rank
Morwen,4.78360811631571e-05,4.896492745948385e-05,6.436935888163675e-05,4.722294645947314e-05,5.671390887788153e-07,4.7790085548251956e-05,4.665580737069433e-05,0.9762654080957359,2346,1794,-552,552,0.08364925596379622,-0.45642394744713977,-0.1863873457416718,-0.270036601705468,-0.2645965381223965,2863
Moshe Constantine Hassan Al-Silverburg,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mostly Rainy,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mostlyharmless,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mountlovcen8,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Movementarian,2.139444624519238e-05,9.201779822200997e-05,0.00025770917970971413,2.671993378097914e-05,1.4229687089626726e-05,4.094962087060587e-05,1.2490246691352415e-05,0.30501495314986093,3013,10739,7726,7726,-0.3379958291558952,-0.2808257016590614,-0.3094107654074783,0.028585063748416885,1.9097754609306483,3037
Moxy,3.453505416554819e-05,9.806007981630833e-05,0.00011911256222666778,3.458098371777938e-05,2.0675743164725787e-05,5.525672688250517e-05,1.3905240553053591e-05,0.25164792302339806,2560,10667,8107,8107,-0.31876754654501355,-0.1777769368887755,-0.24827224171689452,0.07049530482811904,0.3510660190377695,2709
Mozasaur,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mozzerati,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mpdelbuono,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mpolo,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr Bungle,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr Negotiator,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr Senseless,2.5086939966586795e-05,5.498877164701369e-05,0.00011920497887731626,2.8663342807860765e-05,8.281762921744908e-06,3.694510572960567e-05,2.0381579886115858e-05,0.5516719869550472,2760,10285,7525,7525,-0.0639766743731369,-0.5204851652873345,-0.2922309198302357,-0.2282542454570988,0.3521053712858251,3115
Mr Stephen,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr Tan,2.892387272207446e-05,0.00015889844373350115,9.688304307682177e-05,4.1736845085068427e-05,2.4738776211941293e-05,6.647562129700972e-05,1.6998068873127134e-05,0.25570379849750663,2658,10495,7837,7837,-0.7668590748562765,0.21810097212979745,-0.27437905136323953,0.492480023493037,0.10106452537330861,2516
Mr little irish,2.45570707091303e-05,0.0006495843384367018,0.0002697557975271565,9.691889240687971e-05,0.00012070450898621773,0.00021762340139309743,-2.378561657933802e-05,-0.10929714556006591,2787,11266,8479,8479,-4.19065285507724,3.6012604331566083,-0.294696210960316,3.895956644116924,2.0452562343861715,1175
Mr. ?,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Anon515,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Hicks The III,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. IP,0.00012316951852755774,0.0003881012703303819,0.00027426686695692217,0.00011962659581863501,0.0001657045881084632,0.0002853311839270982,-4.60779922898282e-05,-0.16148950723031055,1715,11339,9624,9624,-1.9181557986157658,2.2463799000211164,0.16411205070267537,2.082267849318441,2.095989409848193,865
Mr. Know-It-All,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Lefty,0.0005419467132384257,0.0001646726426109162,0.00021300483515646803,0.0002657195683736687,0.00014223396394326578,0.00040795353231693447,0.00012348560443040292,0.3026952695545442,399,805,406,406,1.5800009586055173,2.6450625577016305,2.112531758153574,0.5325307995480566,1.4070136676473393,543
Mr. Sanchez 13,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Sensible,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Stradivarius,0.0019731527291266004,4.896492745948385e-05,6.436935888163675e-05,0.0010554273669908872,0.0004950243588902688,0.001550451725881156,0.0005604030081006184,0.36144498970590583,26,21,-5,5,9.041455333644949,8.501382130234012,8.77141873193948,-0.270036601705468,-0.2645965381223965,36
Mr. Strong Bad,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Tibbs,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Turcotte,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Wayne,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. Wikipediania,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr. moose,3.373901053521805e-05,0.00014309702191947173,0.0007227161048940128,3.675636574326536e-05,2.4468669766807225e-05,6.122503551007258e-05,1.2287695976458132e-05,0.2006972454011332,2569,10744,8175,8175,-0.6348547560610963,0.13090286306959786,-0.2519759464957492,0.3828788095653471,7.1394174103022,2601
Mr.Snoppy,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mr.Z-man,0.00014966242262293505,0.000132190116411347,6.436935888163675e-05,9.79878280360916e-05,6.635972157774e-05,0.0001643475496138316,3.162810645835159e-05,0.19244647414986313,1552,2108,556,556,-0.01985274387532293,0.5946007587076154,0.28737400741614627,0.3072267512914692,-0.2645965381223965,1514
Mr.crabby,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrDarcy,0.00021028415052343346,4.896492745948385e-05,6.436935888163675e-05,0.00015578550810117452,6.132745101943406e-05,0.00021711295912060858,9.445805708174047e-05,0.4350641134657835,1215,1098,-117,117,0.8394617113135736,0.29938850790263766,0.5694251096081057,-0.270036601705468,-0.2645965381223965,1181
MrDolomite,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrFirewall,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrFish,4.0985653078811775e-05,0.00019687516776526961,6.858748349668901e-05,4.182682470837486e-05,2.0523463185898304e-05,6.235028789427317e-05,2.130336152247656e-05,0.34167222384923834,2446,2330,-116,116,-0.974152639742216,0.5376327909170122,-0.21825992441260186,0.7558927153296141,-0.21715792970637948,2582
MrFizyx,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrKIA11,0.0005345650195523305,0.0003660591107942119,0.0002659997011833466,0.0003450330287268923,0.00019367178206797754,0.0005387048107948698,0.00015136124665891476,0.28097251709257653,405,582,177,177,0.14880752111069562,4.007567262218603,2.0781873916646494,1.9293798705539538,2.003013768862278,350
MrMacMan,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrMarkTaylor,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrMetalFLower,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrOllie,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrPrada,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrRadioGuy,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrSomeone,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrVacBob,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrWhich,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrX,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
MrZaius,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrathel,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrbowtie,0.00026918608020268047,0.00010342350546063559,6.436935888163675e-05,0.0002772529465561333,6.259912743649055e-05,0.00033985207399262385,0.00021465381911964275,0.6316095605887095,972,310,-662,662,0.7357777176728302,0.951171500454572,0.8434746090637011,0.10769689139087087,-0.2645965381223965,684
Mrfixter,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrholybrain,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrjingjing,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrld,2.139444624519238e-05,5.4049618164687966e-05,6.436935888163675e-05,2.2262920487633068e-05,4.168696273648923e-06,2.643161676128199e-05,1.8094224213984144e-05,0.6845674397220087,3013,10438,7425,7425,-0.07464239970609063,-0.544179131108866,-0.3094107654074783,-0.23476836570138768,-0.2645965381223965,3371
Mrlob,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrmatiko,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrmattkatt,2.139444624519238e-05,9.328458955089413e-05,6.436935888163675e-05,2.166651209328493e-05,1.9720275496860877e-05,4.138678759014581e-05,1.9462365964240538e-06,0.04702555355824361,3013,11025,8012,8012,-0.3467824984235622,-0.27203903239139443,-0.3094107654074783,0.03737173301608389,-0.2645965381223965,3026
Mrmewe,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrmoocow,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Mrmuk,2.139444624519238e-05,0.00027606889973084476,6.436935888163675e-05,2.9967012293904704e-05,1.3160275519399031e-05,4.312728781330374e-05,1.680673677450567e-05,0.38970075853741015,3013,10512,7499,7499,-1.614603996921324,0.9957824661063674,-0.3094107654074783,1.3051932315138457,-0.2645965381223965,2976
Mrprada911,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
